product,url product lookup
Packaging,http://dbpedia.org/resource/Packaging_and_packaging_waste_directive
Packaging,http://dbpedia.org/resource/Packaging_World
Packaging,http://dbpedia.org/resource/Resealable_packaging
Packaging,http://dbpedia.org/resource/Gateway_Packaging
Packaging,http://dbpedia.org/resource/Luxury_packaging
Packaging,http://dbpedia.org/resource/Essentra_Packaging
Packaging,http://dbpedia.org/resource/Active_packaging
Packaging,http://dbpedia.org/resource/Packaging_Digest
Packaging,http://dbpedia.org/resource/Packaging_machine
Product lifecycle management,http://dbpedia.org/resource/Product_lifecycle
Product lifecycle management,http://dbpedia.org/resource/Product/market_fit
Product lifecycle management,http://dbpedia.org/resource/Anti-Product
Product lifecycle management,http://dbpedia.org/resource/Facelift_(product)
Product lifecycle management,http://dbpedia.org/resource/Product-form_solution
Product lifecycle management,http://dbpedia.org/resource/Product-determining_step
Product lifecycle management,http://dbpedia.org/resource/Product/process_distinction
Product lifecycle management,http://dbpedia.org/resource/Product_(Sophie_album)
Product lifecycle management,http://dbpedia.org/resource/Product-service_system
Product lifecycle management,http://dbpedia.org/resource/By-product
Product lifecycle management,http://dbpedia.org/resource/Product-based_planning
3D computer graphics,http://dbpedia.org/resource/3D_computer_graphics
3D computer graphics,"http://dbpedia.org/resource/3D_computer_graphics,_CAD"
3D computer graphics,http://dbpedia.org/resource/3M_computer
3D computer graphics,http://dbpedia.org/resource/Loft_(3D)
3D computer graphics,http://dbpedia.org/resource/K2-3d
3D computer graphics,http://dbpedia.org/resource/3D
3D computer graphics,http://dbpedia.org/resource/3d_Wing
3D computer graphics,http://dbpedia.org/resource/3d_Reconnaissance_Squadron
3D computer graphics,http://dbpedia.org/resource/3D@Home_Consortium
3D computer graphics,http://dbpedia.org/resource/3D-printed_spacecraft
3D computer graphics,http://dbpedia.org/resource/3d_Air_Division
3D computer graphics,http://dbpedia.org/resource/3d_Fighter_Squadron_(Commando)
3D computer graphics,http://dbpedia.org/resource/Nato.0+55+3d
Cable harness,http://dbpedia.org/resource/Cable_harness
Cable harness,"http://dbpedia.org/resource/Cable,_Ohio"
Cable harness,"http://dbpedia.org/resource/Cable,_Minnesota"
Cable harness,"http://dbpedia.org/resource/Cable,_Wisconsin"
Cable harness,"http://dbpedia.org/resource/Cable,_Illinois"
Cable harness,"http://dbpedia.org/resource/Cable,_California"
Cable harness,http://dbpedia.org/resource/Cable
Cable harness,http://dbpedia.org/resource/Cable/DSL_gateway
Cable harness,http://dbpedia.org/resource/CableU
Cable harness,http://dbpedia.org/resource/Porter-Cable
Cable harness,http://dbpedia.org/resource/Cable-backed_bow
Power cable,http://dbpedia.org/resource/Power_cable
Power cable,http://dbpedia.org/resource/Power_(Tower_of_Power_album)
Power cable,http://dbpedia.org/resource/Power_(EP)
Power cable,http://dbpedia.org/resource/M-Power
Power cable,http://dbpedia.org/resource/G*Power
Power cable,"http://dbpedia.org/resource/Power,_Montana"
Power cable,http://dbpedia.org/resource/J.D._Power
Power cable,http://dbpedia.org/resource/Tower_Power
Power cable,http://dbpedia.org/resource/Power!
Power cable,http://dbpedia.org/resource/UPower
Power cable,http://dbpedia.org/resource/GT-Power
Telecommunications cable,http://dbpedia.org/resource/Telecommunications_cable
Telecommunications cable,http://dbpedia.org/resource/Play_(telecommunications)
Telecommunications cable,http://dbpedia.org/resource/Vivo_(telecommunications)
Telecommunications cable,http://dbpedia.org/resource/Eir_(telecommunications)
Telecommunications cable,http://dbpedia.org/resource/Callback_(telecommunications)
Telecommunications cable,http://dbpedia.org/resource/Arcor_(telecommunications)
Telecommunications cable,http://dbpedia.org/resource/Bypass_(telecommunications)
Telecommunications cable,http://dbpedia.org/resource/Backhaul_(telecommunications)
Telecommunications cable,http://dbpedia.org/resource/Channelization_(telecommunications)
Telecommunications cable,http://dbpedia.org/resource/Socket_(telecommunications)
Telecommunications cable,http://dbpedia.org/resource/Transposition_(telecommunications)
Bioethanol,http://dbpedia.org/resource/BioEthanol_for_Sustainable_Transport
Sugar,"http://dbpedia.org/resource/Sugar,_Sugar"
Sugar,http://dbpedia.org/resource/Sugar_Sugar_Rune
Sugar,http://dbpedia.org/resource/Sugar
Sugar,http://dbpedia.org/resource/Sugar-baker
Sugar,http://dbpedia.org/resource/Sugar-phosphatase
Sugar,"http://dbpedia.org/resource/Sugar_Sugar,_Inc"
Sugar,http://dbpedia.org/resource/Sugar_(Aloha_album)
Sugar,http://dbpedia.org/resource/Sugar_(TV_series)
Sugar,http://dbpedia.org/resource/Sugar_(software)
Sugar,http://dbpedia.org/resource/Sugar-Salem_High_School
Animal feed,http://dbpedia.org/resource/Animal_feed
Animal feed,http://dbpedia.org/resource/Animal_(Muppet)
Animal feed,http://dbpedia.org/resource/Animal_(EP)
Animal feed,http://dbpedia.org/resource/Title_(animal)
Animal feed,http://dbpedia.org/resource/Breeder_(animal)
Animal feed,http://dbpedia.org/resource/Entire_(animal)
Animal feed,http://dbpedia.org/resource/Stud_(animal)
Animal feed,http://dbpedia.org/resource/Downer_(animal)
Animal feed,http://dbpedia.org/resource/Operculum_(animal)
Animal feed,http://dbpedia.org/resource/Get_(animal)
Animal feed,http://dbpedia.org/resource/Coat_(animal)
Physical plant,http://dbpedia.org/resource/Physical_plant
Physical plant,http://dbpedia.org/resource/Physical_plane
Physical plant,http://dbpedia.org/resource/Physical-to-Virtual
Physical plant,http://dbpedia.org/resource/Physical_(Alcazar_song)
Physical plant,http://dbpedia.org/resource/Physics_(American_Physical_Society_magazine)
Physical plant,http://dbpedia.org/resource/Physical
Physical plant,http://dbpedia.org/resource/Birth_trauma_(physical)
Physical plant,http://dbpedia.org/resource/Physical_(album)
Physical plant,http://dbpedia.org/resource/Physical_oceanography
Physical plant,http://dbpedia.org/resource/Physical_property
Physical plant,http://dbpedia.org/resource/Physical_strength
Physical plant,http://dbpedia.org/resource/Physical_media
Lead acid batteries,http://dbpedia.org/resource/Mead_acid
Lead acid batteries,http://dbpedia.org/resource/Lead–lead_dating
Lead acid batteries,http://dbpedia.org/resource/Lead
Lead acid batteries,http://dbpedia.org/resource/Lead-bismuth_eutectic
Lead acid batteries,"http://dbpedia.org/resource/Lead,_South_Dakota"
Lead acid batteries,http://dbpedia.org/resource/Lead(II)_acetate
Lead acid batteries,http://dbpedia.org/resource/Lead(II)_hydroxide
Lead acid batteries,http://dbpedia.org/resource/Lead(IV)_acetate
Lead acid batteries,http://dbpedia.org/resource/Lead(II)_sulfate
Lead acid batteries,http://dbpedia.org/resource/Lead(II)_nitrate
Lead acid batteries,http://dbpedia.org/resource/Lead(II)_chloride
Textile,http://dbpedia.org/resource/Textile
Textile,http://dbpedia.org/resource/Net_(textile)
Textile,http://dbpedia.org/resource/Textile-reinforced_concrete
Textile,http://dbpedia.org/resource/Suzani_(textile)
Textile,http://dbpedia.org/resource/Hank_(textile)
Textile,http://dbpedia.org/resource/Frieze_(textile)
Textile,http://dbpedia.org/resource/Pill_(textile)
Textile,http://dbpedia.org/resource/Modal_(textile)
Textile,http://dbpedia.org/resource/Bunting_(textile)
Textile,http://dbpedia.org/resource/Crêpe_(textile)
Materials science,http://dbpedia.org/resource/Materials_science
Materials science,http://dbpedia.org/resource/Segregation_(Materials_Science)
Materials science,http://dbpedia.org/resource/Polymorphism_(materials_science)
Materials science,http://dbpedia.org/resource/Asperity_(materials_science)
Materials science,http://dbpedia.org/resource/Dispersion_(materials_science)
Materials science,http://dbpedia.org/resource/Slip_(materials_science)
Materials science,http://dbpedia.org/resource/Characterization_(materials_science)
Materials science,http://dbpedia.org/resource/Resilience_(materials_science)
Materials science,http://dbpedia.org/resource/Kaiser_effect_(material_science)
Materials science,http://dbpedia.org/resource/BCMaterials
Materials science,http://dbpedia.org/resource/Materials_&_Design
Materials science,http://dbpedia.org/resource/Lamella_(materials)
Materials science,http://dbpedia.org/resource/Filler_(materials)
Materials science,http://dbpedia.org/resource/Materials_(journal)
Materials science,http://dbpedia.org/resource/2D_materials
Materials science,http://dbpedia.org/resource/Earth_materials
Materials science,http://dbpedia.org/resource/Materials_informatics
Materials science,http://dbpedia.org/resource/Materials_physics
Materials science,http://dbpedia.org/resource/APL_Materials
Mechatronics,http://dbpedia.org/resource/Mechatronics
Mechatronics,http://dbpedia.org/resource/KTB_mechatronics
Mechatronics,http://dbpedia.org/resource/Mechatronics_and_the_internet_of_things
Haberdashery,http://dbpedia.org/resource/Mellors_Drapery_and_Haberdashery
White goods,http://dbpedia.org/resource/White_gods
White goods,"http://dbpedia.org/resource/White,_White_Dove"
White goods,http://dbpedia.org/resource/White
White goods,http://dbpedia.org/resource/White_White_World
White goods,http://dbpedia.org/resource/White-chested_white-eye
White goods,http://dbpedia.org/resource/White-Westinghouse
White goods,http://dbpedia.org/resource/Grahame-White
White goods,"http://dbpedia.org/resource/White,_Georgia"
White goods,http://dbpedia.org/resource/L.E._White
White goods,http://dbpedia.org/resource/White_on_White
White goods,"http://dbpedia.org/resource/White,_Washington"
Wire,http://dbpedia.org/resource/Wire_(Wire_album)
Wire,http://dbpedia.org/resource/Wire-to-wire
Wire,http://dbpedia.org/resource/Wire
Wire,http://dbpedia.org/resource/1-Wire
Wire,http://dbpedia.org/resource/WIRE_(FM)
Wire,http://dbpedia.org/resource/WIRE-CD
Wire,http://dbpedia.org/resource/(RED)Wire
Wire,http://dbpedia.org/resource/Wire-frame_model
Wire,http://dbpedia.org/resource/Wire-guided_missile
Wire,http://dbpedia.org/resource/General_Motors_Hy-wire
Coating,http://dbpedia.org/resource/Coating
Coating,http://dbpedia.org/resource/Xylan_(coating)
Coating,http://dbpedia.org/resource/Dip-coating
Coating,http://dbpedia.org/resource/Pyrolytic_coating
Coating,http://dbpedia.org/resource/Extrusion_coating
Coating,http://dbpedia.org/resource/Spin_coating
Coating,http://dbpedia.org/resource/Superhydrophobic_coating
Coating,http://dbpedia.org/resource/Film_coating
Coating,http://dbpedia.org/resource/Food_coating
Coating,http://dbpedia.org/resource/Chameleon_coating
Gas turbine,http://dbpedia.org/resource/Gas_turbine
Gas turbine,http://dbpedia.org/resource/Gas_turbine-electric_locomotive
Gas turbine,http://dbpedia.org/resource/Gas_Gas
Gas turbine,http://dbpedia.org/resource/Gas
Gas turbine,http://dbpedia.org/resource/Gas_(Bottom)
Gas turbine,"http://dbpedia.org/resource/Gas,_Kansas"
Gas turbine,http://dbpedia.org/resource/Gas–liquid_contactor
Gas turbine,http://dbpedia.org/resource/Gas-filled_tube
Gas turbine,http://dbpedia.org/resource/Gas-generator_cycle
Gas turbine,http://dbpedia.org/resource/Combined_gas_and_gas
Gas turbine,http://dbpedia.org/resource/Purity_(gas)
Gas turbine,http://dbpedia.org/resource/Gas-operated_reloading
"Maintenance, repair, and operations",http://dbpedia.org/resource/Re-maintenance
"Maintenance, repair, and operations",http://dbpedia.org/resource/Maintenance
"Maintenance, repair, and operations",http://dbpedia.org/resource/Maintenance-free_operating_period
"Maintenance, repair, and operations",http://dbpedia.org/resource/Planned_maintenance
"Maintenance, repair, and operations","http://dbpedia.org/resource/Maintenance,_repair,_and_operations"
"Maintenance, repair, and operations",http://dbpedia.org/resource/Maintenance_Command
"Maintenance, repair, and operations",http://dbpedia.org/resource/Predictive_maintenance
"Maintenance, repair, and operations",http://dbpedia.org/resource/Piano_maintenance
"Maintenance, repair, and operations",http://dbpedia.org/resource/Maintenance_release
"Maintenance, repair, and operations",http://dbpedia.org/resource/Operational_maintenance
Military aviation,http://dbpedia.org/resource/Military_aviation
Military aviation,http://dbpedia.org/resource/Military
Military aviation,http://dbpedia.org/resource/Scrambling_(military)
Military aviation,http://dbpedia.org/resource/Reset_(military)
Military aviation,http://dbpedia.org/resource/Train_(military)
Military aviation,http://dbpedia.org/resource/Rear_(military)
Military aviation,http://dbpedia.org/resource/Assent_(military)
Military aviation,http://dbpedia.org/resource/Mining_(military)
Military aviation,http://dbpedia.org/resource/Outpost_(military)
Military aviation,http://dbpedia.org/resource/Yaya_(military)
Military aviation,http://dbpedia.org/resource/Pathfinder_(military)
Catering,http://dbpedia.org/resource/Catering
Catering,http://dbpedia.org/resource/Catering_(constituency)
Catering,http://dbpedia.org/resource/Mobile_catering
Catering,http://dbpedia.org/resource/System_catering
Catering,http://dbpedia.org/resource/Cashless_catering
Catering,http://dbpedia.org/resource/Rasel_Catering_Singapore
Catering,http://dbpedia.org/resource/Emirates_Flight_Catering
Catering,http://dbpedia.org/resource/Royal_Brunei_Catering
Catering,http://dbpedia.org/resource/Delia's_Canary_Catering
Catering,http://dbpedia.org/resource/Army_Catering_Corps
Oven,http://dbpedia.org/resource/Oven
Oven,http://dbpedia.org/resource/Oven_temperatures
Oven,http://dbpedia.org/resource/Halogen_oven
Oven,http://dbpedia.org/resource/Convection_oven
Oven,http://dbpedia.org/resource/Moorish_oven
Oven,http://dbpedia.org/resource/Clome_oven
Oven,http://dbpedia.org/resource/Bakers_Oven
Oven,http://dbpedia.org/resource/Bedourie_oven
Oven,http://dbpedia.org/resource/Chorkor_oven
Oven,http://dbpedia.org/resource/Masonry_oven
Paper,"http://dbpedia.org/resource/Resurrection_(Paper,_Paper)"
Paper,http://dbpedia.org/resource/Pulp_(paper)
Paper,http://dbpedia.org/resource/F4_(paper)
Paper,http://dbpedia.org/resource/Paper_+_Plastick
Paper,http://dbpedia.org/resource/Paper
Paper,http://dbpedia.org/resource/Page_(paper)
Paper,http://dbpedia.org/resource/Chad_(paper)
Paper,http://dbpedia.org/resource/Chums_(paper)
Paper,http://dbpedia.org/resource/Paper-ruling_machine
Paper,http://dbpedia.org/resource/Paper-towel_dispenser
Helicopter,http://dbpedia.org/resource/Helicopter
Helicopter,http://dbpedia.org/resource/Airwolf_(helicopter)
Helicopter,http://dbpedia.org/resource/Berger-Helicopter
Helicopter,http://dbpedia.org/resource/Helicopter_(Download_album)
Helicopter,http://dbpedia.org/resource/Westland_Widgeon_(helicopter)
Helicopter,http://dbpedia.org/resource/Elvis_(helicopter)
Helicopter,http://dbpedia.org/resource/Blue_Thunder_(helicopter)
Helicopter,http://dbpedia.org/resource/Cargo_hook_(helicopter)
Helicopter,http://dbpedia.org/resource/Westland_Whirlwind_(helicopter)
Helicopter,http://dbpedia.org/resource/Helicopter_AirStair
Dairy product,http://dbpedia.org/resource/Dairy_product
Dairy product,http://dbpedia.org/resource/Daigo_(dairy_product)
Dairy product,http://dbpedia.org/resource/Quark_(dairy_product)
Dairy product,http://dbpedia.org/resource/Smetana_(dairy_product)
Dairy product,http://dbpedia.org/resource/So_(dairy_product)
Dairy product,http://dbpedia.org/resource/Crema_(dairy_product)
Dairy product,http://dbpedia.org/resource/Ymer_(dairy_product)
Dairy product,http://dbpedia.org/resource/Selecta_(dairy_products)
Dairy product,http://dbpedia.org/resource/Dairy
Dairy product,"http://dbpedia.org/resource/Dairy,_Oregon"
Dairy product,http://dbpedia.org/resource/Q_(dairy)
Dairy product,http://dbpedia.org/resource/Clover_(dairy)
Dairy product,http://dbpedia.org/resource/Pauls_(dairy)
Dairy product,http://dbpedia.org/resource/Supercow_(dairy)
Dairy product,http://dbpedia.org/resource/Dairy_(store)
Dairy product,http://dbpedia.org/resource/Dairy_farming
Dairy product,http://dbpedia.org/resource/Dairy_cattle
Dairy product,http://dbpedia.org/resource/Modern_Dairy
Juice,http://dbpedia.org/resource/Juice=Juice
Juice,http://dbpedia.org/resource/Juice_(Juice_Newton_album)
Juice,http://dbpedia.org/resource/Juice_(JVM)
Juice,http://dbpedia.org/resource/Juice_(Oran_%22Juice%22_Jones_album)
Juice,http://dbpedia.org/resource/Boku_(juice)
Juice,http://dbpedia.org/resource/Juicy_Juice
Juice,http://dbpedia.org/resource/Juice
Juice,http://dbpedia.org/resource/Love/Juice
Juice,http://dbpedia.org/resource/Cappy_(juice)
Juice,http://dbpedia.org/resource/Kan-Juice
Conveyor belt,http://dbpedia.org/resource/Conveyor_belt
Conveyor belt,http://dbpedia.org/resource/Conveyor_(sternwheeler)
Conveyor belt,http://dbpedia.org/resource/Conveyor_(band)
Conveyor belt,http://dbpedia.org/resource/Vertical_conveyor
Conveyor belt,http://dbpedia.org/resource/Conveyor_belt
Conveyor belt,http://dbpedia.org/resource/Conveyor_chain
Conveyor belt,http://dbpedia.org/resource/Screw_conveyor
Conveyor belt,http://dbpedia.org/resource/Chain_conveyor
Conveyor belt,http://dbpedia.org/resource/Conveyor_pulley
Conveyor belt,http://dbpedia.org/resource/Conveyor_system
Conveyor belt,http://dbpedia.org/resource/Ropeway_conveyor
Glove,http://dbpedia.org/resource/Gauntlet_(glove)
Glove,http://dbpedia.org/resource/Glove
Glove,http://dbpedia.org/resource/Love_Glove
Glove,http://dbpedia.org/resource/Baseball_glove
Glove,http://dbpedia.org/resource/Oyster_glove
Glove,http://dbpedia.org/resource/Ergonomic_glove
Glove,http://dbpedia.org/resource/Wired_glove
Glove,http://dbpedia.org/resource/Glove_prints
Glove,http://dbpedia.org/resource/Glove_fetishism
Glove,http://dbpedia.org/resource/Body_Glove
Hose (tubing),http://dbpedia.org/resource/Hose
Hose (tubing),"http://dbpedia.org/resource/Hose,_Leicestershire"
Hose (tubing),http://dbpedia.org/resource/HOSE
Hose (tubing),http://dbpedia.org/resource/Hose_reel
Hose (tubing),http://dbpedia.org/resource/Hose_clamp
Hose (tubing),http://dbpedia.org/resource/Hose_(album)
Hose (tubing),http://dbpedia.org/resource/Hose_coupling
Hose (tubing),http://dbpedia.org/resource/Garden_hose
Hose (tubing),http://dbpedia.org/resource/Kelly_hose
Hose (tubing),http://dbpedia.org/resource/Hose_pack
Medical glove,http://dbpedia.org/resource/Medical_glove
Medical glove,http://dbpedia.org/resource/Facies_(medical)
Medical glove,http://dbpedia.org/resource/Elective_(medical)
Medical glove,http://dbpedia.org/resource/Cementation_(medical)
Medical glove,http://dbpedia.org/resource/Medical-surgical_nursing
Medical glove,http://dbpedia.org/resource/Boot_(medical)
Medical glove,http://dbpedia.org/resource/Medical-bill_advocacy
Medical glove,http://dbpedia.org/resource/Banding_(medical)
Medical glove,http://dbpedia.org/resource/Degeneration_(medical)
Medical glove,http://dbpedia.org/resource/Speculum_(medical)
Medical glove,http://dbpedia.org/resource/Dissection_(medical)
Rubber,http://dbpedia.org/resource/Rubber-tyred_metro
Rubber,http://dbpedia.org/resource/Rubber-hose_cryptanalysis
Rubber,http://dbpedia.org/resource/Rubber_(Tamil_novel)
Rubber,http://dbpedia.org/resource/Siping_(rubber)
Rubber,http://dbpedia.org/resource/Rubber_plant
Rubber,http://dbpedia.org/resource/Rubber_glove
Rubber,http://dbpedia.org/resource/Half-rubber
Rubber,http://dbpedia.org/resource/Nitrile_rubber
Rubber,http://dbpedia.org/resource/Rubber_technology
Rubber,http://dbpedia.org/resource/Rubber_band
Electric power transmission,http://dbpedia.org/resource/Electric_power_transmission
Electric power transmission,http://dbpedia.org/resource/Wheeling_(electric_power_transmission)
Electric power transmission,http://dbpedia.org/resource/Electric_power
Electric power transmission,http://dbpedia.org/resource/Booster_(electric_power)
Electric power transmission,http://dbpedia.org/resource/Ancillary_services_(electric_power)
Electric power transmission,http://dbpedia.org/resource/Dynamic_demand_(electric_power)
Electric power transmission,http://dbpedia.org/resource/Electric_Tower
Electric power transmission,http://dbpedia.org/resource/Brush_(electric)
Electric power transmission,http://dbpedia.org/resource/K-Electric
Electric power transmission,http://dbpedia.org/resource/Rotor_(electric)
Electric power transmission,http://dbpedia.org/resource/Super-Electric
Electric power transmission,http://dbpedia.org/resource/9ELECTRIC
Electric power transmission,http://dbpedia.org/resource/Music_technology_(electric)
Electric power transmission,http://dbpedia.org/resource/Electric_(Girlband_song)
Electric power transmission,http://dbpedia.org/resource/Electric-steam_locomotive
Electric power transmission,http://dbpedia.org/resource/Electric_(Robyn_song)
Electric power transmission,http://dbpedia.org/resource/Commutator_(electric)
Biofuel,http://dbpedia.org/resource/Biofuel
Biofuel,http://dbpedia.org/resource/Aviation_biofuel
Biofuel,http://dbpedia.org/resource/Biofuel_in_Italy
Biofuel,http://dbpedia.org/resource/Enzymatic_biofuel_cell
Biofuel,http://dbpedia.org/resource/Biofuel_policy_of_Malaysia
Biofuel,http://dbpedia.org/resource/Biofuel_in_Australia
Biofuel,http://dbpedia.org/resource/Biofuel_in_India
Biofuel,http://dbpedia.org/resource/Sustainable_biofuel
Biofuel,http://dbpedia.org/resource/Biofuel_cell
Biofuel,http://dbpedia.org/resource/Energy_content_of_biofuel
Fruit,http://dbpedia.org/resource/Orange_(fruit)
Fruit,http://dbpedia.org/resource/Rangpur_(fruit)
Fruit,http://dbpedia.org/resource/Ilama_(fruit)
Fruit,http://dbpedia.org/resource/Lime_(fruit)
Fruit,http://dbpedia.org/resource/Samara_(fruit)
Fruit,http://dbpedia.org/resource/Fruit
Fruit,http://dbpedia.org/resource/Peel_(fruit)
Fruit,http://dbpedia.org/resource/Nut_(fruit)
Fruit,http://dbpedia.org/resource/Mandora_(fruit)
Fruit,http://dbpedia.org/resource/Follicle_(fruit)
Pizza,http://dbpedia.org/resource/Pizza_Pizza
Pizza,http://dbpedia.org/resource/Pizza_(EP)
Pizza,http://dbpedia.org/resource/Pizza-La
Pizza,http://dbpedia.org/resource/Tombstone_(pizza)
Pizza,http://dbpedia.org/resource/Pizza
Pizza,http://dbpedia.org/resource/Pizza_(TV_series)
Pizza,http://dbpedia.org/resource/Mr._Pizza
Pizza,http://dbpedia.org/resource/Pizza-ghetti
Pizza,http://dbpedia.org/resource/Pizza_(album)
Pizza,http://dbpedia.org/resource/Pizza_Nova
Starch,http://dbpedia.org/resource/Retrogradation_(starch)
Starch,http://dbpedia.org/resource/Starch
Starch,http://dbpedia.org/resource/Starch_production
Starch,http://dbpedia.org/resource/Potato_starch
Starch,http://dbpedia.org/resource/Corn_starch
Starch,http://dbpedia.org/resource/Resistant_starch
Starch,http://dbpedia.org/resource/Starch_phosphorylase
Starch,http://dbpedia.org/resource/Starch_(game)
Starch,http://dbpedia.org/resource/Modified_starch
Starch,http://dbpedia.org/resource/Starch_gelatinization
Frozen food,http://dbpedia.org/resource/Frozen_food
Frozen food,http://dbpedia.org/resource/Frozen_(EP)
Frozen food,http://dbpedia.org/resource/Frozen_(House)
Frozen food,http://dbpedia.org/resource/Frozen:_Olaf's_Quest
Frozen food,http://dbpedia.org/resource/Frozen_(Madonna_song)
Frozen food,http://dbpedia.org/resource/Frozen_(Delain_song)
Frozen food,http://dbpedia.org/resource/Frozen_(album)
Frozen food,http://dbpedia.org/resource/Frozen_(franchise)
Frozen food,http://dbpedia.org/resource/Frozen_(soundtrack)
Frozen food,http://dbpedia.org/resource/Frozen
Frozen food,http://dbpedia.org/resource/Frozen_Head
Heat shield,http://dbpedia.org/resource/Heat_shield
Heat shield,http://dbpedia.org/resource/Faye_HeavyShield
Heat shield,http://dbpedia.org/resource/Diffuser_(heat)
Heat shield,http://dbpedia.org/resource/Heat
Heat shield,http://dbpedia.org/resource/Heat-Ray
Heat shield,http://dbpedia.org/resource/Heat–Knicks_rivalry
Heat shield,http://dbpedia.org/resource/Heat-affected_zone
Heat shield,http://dbpedia.org/resource/Heat-labile_enterotoxin
Heat shield,http://dbpedia.org/resource/EliteXC:_Heat
Heat shield,http://dbpedia.org/resource/Heat-shrink_tubing
Heat shield,http://dbpedia.org/resource/Heat-only_boiler_station
Heat shield,http://dbpedia.org/resource/Heat-shrinkable_sleeve
Exhaust system,http://dbpedia.org/resource/Exhaust_system
Exhaust system,http://dbpedia.org/resource/Exhaust_(album)
Exhaust system,http://dbpedia.org/resource/Exhaust
Exhaust system,http://dbpedia.org/resource/Exhaust_(band)
Exhaust system,http://dbpedia.org/resource/Exhaust_brake
Exhaust system,http://dbpedia.org/resource/Lemaître_exhaust
Exhaust system,http://dbpedia.org/resource/Exhaust_system
Exhaust system,http://dbpedia.org/resource/Tuned_exhaust
Exhaust system,http://dbpedia.org/resource/Exhaust_mixer
Exhaust system,http://dbpedia.org/resource/Diesel_exhaust
Exhaust system,http://dbpedia.org/resource/Exhaust_gas
Auto parts,http://dbpedia.org/resource/U.S._Auto_Parts
Auto parts,http://dbpedia.org/resource/Auto-Sleepers
Auto parts,http://dbpedia.org/resource/Auto-Wheel
Auto parts,http://dbpedia.org/resource/Auto-Mixte
Auto parts,http://dbpedia.org/resource/Auto-Latex_Equations
Auto parts,"http://dbpedia.org/resource/Auto,_West_Virginia"
Auto parts,http://dbpedia.org/resource/Auto-Saharan_Company
Auto parts,http://dbpedia.org/resource/Auto-destructive_art
Auto parts,http://dbpedia.org/resource/Auto-Transportes_Banderilla
Auto parts,http://dbpedia.org/resource/Escuderia_TEC-Auto
Auto parts,http://dbpedia.org/resource/Auto-Tune
Folding bicycle,http://dbpedia.org/resource/Folding_bicycle
Folding bicycle,http://dbpedia.org/resource/Folding@home
Folding bicycle,http://dbpedia.org/resource/Wet-folding
Folding bicycle,http://dbpedia.org/resource/E-folding
Folding bicycle,http://dbpedia.org/resource/Folding
Folding bicycle,http://dbpedia.org/resource/Folding_(DSP_implementation)
Folding bicycle,http://dbpedia.org/resource/Folding_machine
Folding bicycle,http://dbpedia.org/resource/Folding_editor
Folding bicycle,http://dbpedia.org/resource/Folding_(chemistry)
Folding bicycle,http://dbpedia.org/resource/Folding_boat
Folding bicycle,http://dbpedia.org/resource/Folding_camera
Duvet,http://dbpedia.org/resource/Duvet
Duvet,http://dbpedia.org/resource/Duvet_day
Duvet,http://dbpedia.org/resource/Jean_Duvet
Duvet,http://dbpedia.org/resource/The_Magical_Duvet
Bedstead,http://dbpedia.org/resource/Bedstead_-_Mode7_Fonts
Bedstead,http://dbpedia.org/resource/Devils_Bedstead_East
Bedstead,http://dbpedia.org/resource/North_Gypsum_Creek_Truss_Leg_Bedstead_Bridge
Bedstead,"http://dbpedia.org/resource/Bedstead_Corner_and_The_Nook,_Isle_of_Man"
